farm_identifier,video_name,track_id,breed
nz.fol_id.co-9393-2017.a,nz.fol_id.co-9393-2017.a.b.dairy_creek-2022_12-04_13_30_08,738,holstein-like
nz.fol_id.co-9393-2017.a,nz.fol_id.co-9393-2017.a.b.dairy_creek-2022_12-04_13_30_08,739,holstein-like
nz.fol_id.co-9393-2017.a,nz.fol_id.co-9393-2017.a.b.dairy_creek-2022_12-04_13_30_08,740,black
nz.fol_id.co-9393-2017.a,nz.fol_id.co-9393-2017.a.b.dairy_creek-2022_12-04_13_30_08,741,holstein-like
nz.fol_id.co-9393-2017.a,nz.fol_id.co-9393-2017.a.b.dairy_creek-2022_12-04_13_30_08,742,holstein-like
nz.fol_id.co-9393-2017.a,nz.fol_id.co-9393-2017.a.b.dairy_creek-2022_12-04_13_30_08,744,holstein-like
nz.fol_id.co-9393-2017.a,nz.fol_id.co-9393-2017.a.b.dairy_creek-2022_12-04_13_30_08,745,holstein-like
nz.fol_id.co-9393-2017.a,nz.fol_id.co-9393-2017.a.b.dairy_creek-2022_12-04_13_30_08,747,holstein-like
nz.fol_id.co-9393-2017.a,nz.fol_id.co-9393-2017.a.b.dairy_creek-2022_12-04_13_30_08,749,holstein-like
nz.fol_id.co-9393-2017.a,nz.fol_id.co-9393-2017.a.b.dairy_creek-2022_12-04_13_30_08,752,black
nz.fol_id.co-9393-2017.a,nz.fol_id.co-9393-2017.a.b.dairy_creek-2022_12-04_13_30_08,755,holstein-like
nz.fol_id.co-9393-2017.a,nz.fol_id.co-9393-2017.a.b.dairy_creek-2022_12-04_13_30_08,756,holstein-like
nz.fol_id.co-9393-2017.a,nz.fol_id.co-9393-2017.a.b.dairy_creek-2022_12-04_13_30_08,757,black
nz.fol_id.co-9393-2017.a,nz.fol_id.co-9393-2017.a.b.dairy_creek-2022_12-04_13_30_08,758,holstein-like
nz.fol_id.co-9393-2017.a,nz.fol_id.co-9393-2017.a.b.dairy_creek-2022_12-04_13_30_08,759,holstein-like
nz.fol_id.co-9393-2017.a,nz.fol_id.co-9393-2017.a.b.dairy_creek-2022_12-04_13_30_08,760,holstein-like
nz.fol_id.co-9393-2017.a,nz.fol_id.co-9393-2017.a.b.dairy_creek-2022_12-04_13_30_08,761,holstein-like
nz.fol_id.co-9393-2017.a,nz.fol_id.co-9393-2017.a.b.dairy_creek-2022_12-04_13_30_08,763,holstein-like
nz.fol_id.co-9393-2017.a,nz.fol_id.co-9393-2017.a.b.dairy_creek-2022_12-04_13_30_08,764,holstein-like
nz.fol_id.co-9393-2017.a,nz.fol_id.co-9393-2017.a.b.dairy_creek-2022_12-04_13_30_08,765,holstein-like
nz.fol_id.co-9393-2017.a,nz.fol_id.co-9393-2017.a.b.dairy_creek-2022_12-04_13_30_08,769,black
nz.fol_id.co-9393-2017.a,nz.fol_id.co-9393-2017.a.b.dairy_creek-2022_12-04_13_30_08,770,black
nz.fol_id.co-9393-2017.a,nz.fol_id.co-9393-2017.a.b.dairy_creek-2022_12-04_13_30_08,772,holstein-like
nz.fol_id.co-9393-2017.a,nz.fol_id.co-9393-2017.a.b.dairy_creek-2022_12-04_13_30_08,774,holstein-like
nz.fol_id.co-9393-2017.a,nz.fol_id.co-9393-2017.a.b.dairy_creek-2022_12-04_13_30_08,776,holstein-like
nz.fol_id.co-9393-2017.a,nz.fol_id.co-9393-2017.a.b.dairy_creek-2022_12-04_13_30_08,777,holstein-like
nz.fol_id.co-9393-2017.a,nz.fol_id.co-9393-2017.a.b.dairy_creek-2022_12-04_13_30_08,778,holstein-like
nz.fol_id.co-9393-2017.a,nz.fol_id.co-9393-2017.a.b.dairy_creek-2022_12-04_13_30_08,780,holstein-like
nz.fol_id.co-9393-2017.a,nz.fol_id.co-9393-2017.a.b.dairy_creek-2022_12-04_13_30_08,781,holstein-like
nz.fol_id.co-9393-2017.a,nz.fol_id.co-9393-2017.a.b.dairy_creek-2022_12-04_13_30_08,782,holstein-like
nz.fol_id.co-9393-2017.a,nz.fol_id.co-9393-2017.a.b.dairy_creek-2022_12-04_13_30_08,788,black
nz.fol_id.co-9393-2017.a,nz.fol_id.co-9393-2017.a.b.dairy_creek-2022_12-04_13_30_08,789,holstein-like
nz.fol_id.co-9393-2017.a,nz.fol_id.co-9393-2017.a.b.dairy_creek-2022_12-04_13_30_08,790,holstein-like
nz.fol_id.co-9393-2017.a,nz.fol_id.co-9393-2017.a.b.dairy_creek-2022_12-04_13_30_08,791,black
nz.fol_id.co-9393-2017.a,nz.fol_id.co-9393-2017.a.b.dairy_creek-2022_12-04_13_30_08,792,holstein-like
nz.fol_id.du-9092-0414.a,nz.fol_id.du-9092-0414.a.a.rowmata-2022_12-18_16_30_04,256,holstein-like
nz.fol_id.du-9092-0414.a,nz.fol_id.du-9092-0414.a.a.rowmata-2022_12-18_16_30_04,257,holstein-like
nz.fol_id.du-9092-0414.a,nz.fol_id.du-9092-0414.a.a.rowmata-2022_12-18_16_30_04,258,holstein-like
nz.fol_id.du-9092-0414.a,nz.fol_id.du-9092-0414.a.a.rowmata-2022_12-18_16_30_04,259,holstein-like
nz.fol_id.du-9092-0414.a,nz.fol_id.du-9092-0414.a.a.rowmata-2022_12-18_16_30_04,260,holstein-like
nz.fol_id.du-9092-0414.a,nz.fol_id.du-9092-0414.a.a.rowmata-2022_12-18_16_30_04,261,holstein-like
nz.fol_id.du-9092-0414.a,nz.fol_id.du-9092-0414.a.a.rowmata-2022_12-18_16_30_04,262,holstein-like
nz.fol_id.du-9092-0414.a,nz.fol_id.du-9092-0414.a.a.rowmata-2022_12-18_16_30_04,264,holstein-like
nz.fol_id.du-9092-0414.a,nz.fol_id.du-9092-0414.a.a.rowmata-2022_12-18_16_30_04,265,holstein-like
nz.fol_id.du-9092-0414.a,nz.fol_id.du-9092-0414.a.a.rowmata-2022_12-18_16_30_04,266,holstein-like
nz.fol_id.du-9092-0414.a,nz.fol_id.du-9092-0414.a.a.rowmata-2022_12-18_16_30_04,267,holstein-like
nz.fol_id.du-9092-0414.a,nz.fol_id.du-9092-0414.a.a.rowmata-2022_12-18_16_30_04,269,holstein-like
nz.fol_id.du-9092-0414.a,nz.fol_id.du-9092-0414.a.a.rowmata-2022_12-18_16_30_04,270,holstein-like
nz.fol_id.du-9092-0414.a,nz.fol_id.du-9092-0414.a.a.rowmata-2022_12-18_16_30_04,271,holstein-like
nz.fol_id.du-9092-0414.a,nz.fol_id.du-9092-0414.a.a.rowmata-2022_12-18_16_30_04,272,holstein-like
nz.fol_id.du-9092-0414.a,nz.fol_id.du-9092-0414.a.a.rowmata-2022_12-18_16_30_04,273,holstein-like
nz.fol_id.du-9092-0414.a,nz.fol_id.du-9092-0414.a.a.rowmata-2022_12-18_16_30_04,274,holstein-like
nz.fol_id.du-9092-0414.a,nz.fol_id.du-9092-0414.a.a.rowmata-2022_12-18_16_30_04,275,holstein-like
nz.fol_id.du-9092-0414.a,nz.fol_id.du-9092-0414.a.a.rowmata-2022_12-18_16_30_04,276,black
nz.fol_id.du-9092-0414.a,nz.fol_id.du-9092-0414.a.a.rowmata-2022_12-18_16_30_04,277,black
nz.fol_id.du-9092-0414.a,nz.fol_id.du-9092-0414.a.a.rowmata-2022_12-18_16_30_04,279,black
nz.fol_id.du-9092-0414.a,nz.fol_id.du-9092-0414.a.a.rowmata-2022_12-18_16_30_04,280,holstein-like
nz.fol_id.du-9092-0414.a,nz.fol_id.du-9092-0414.a.a.rowmata-2022_12-18_16_30_04,281,black
nz.fol_id.du-9092-0414.a,nz.fol_id.du-9092-0414.a.a.rowmata-2022_12-18_16_30_04,282,black
nz.fol_id.du-9092-0414.a,nz.fol_id.du-9092-0414.a.a.rowmata-2022_12-18_16_30_04,284,holstein-like
nz.fol_id.du-9092-0414.a,nz.fol_id.du-9092-0414.a.a.rowmata-2022_12-18_16_30_04,285,holstein-like
nz.fol_id.du-9092-0414.a,nz.fol_id.du-9092-0414.a.a.rowmata-2022_12-18_16_30_04,286,holstein-like
nz.fol_id.du-9092-0414.a,nz.fol_id.du-9092-0414.a.a.rowmata-2022_12-18_16_30_04,287,holstein-like
nz.fol_id.du-9092-0414.a,nz.fol_id.du-9092-0414.a.a.rowmata-2022_12-18_16_30_04,288,holstein-like
nz.fol_id.du-9092-0414.a,nz.fol_id.du-9092-0414.a.a.rowmata-2022_12-18_16_30_04,289,holstein-like
nz.fol_id.du-9092-0414.a,nz.fol_id.du-9092-0414.a.a.rowmata-2022_12-18_16_30_04,290,holstein-like
nz.fol_id.du-9092-0414.a,nz.fol_id.du-9092-0414.a.a.rowmata-2022_12-18_16_30_04,292,holstein-like
nz.fol_id.du-9092-0414.a,nz.fol_id.du-9092-0414.a.a.rowmata-2022_12-18_16_30_04,293,holstein-like
nz.fol_id.du-9092-0414.a,nz.fol_id.du-9092-0414.a.a.rowmata-2022_12-18_16_30_04,295,holstein-like
nz.fol_id.du-9092-0414.a,nz.fol_id.du-9092-0414.a.a.rowmata-2022_12-18_16_30_04,296,black
nz.fol_id.du-9092-0414.a,nz.fol_id.du-9092-0414.a.a.rowmata-2022_12-18_16_30_04,297,black
nz.fol_id.du-9092-0414.a,nz.fol_id.du-9092-0414.a.a.rowmata-2022_12-18_16_30_04,299,holstein-like
nz.fol_id.du-9092-0414.a,nz.fol_id.du-9092-0414.a.a.rowmata-2022_12-18_16_30_04,300,holstein-like
nz.fol_id.du-9092-0414.a,nz.fol_id.du-9092-0414.a.a.rowmata-2022_12-18_16_30_04,302,holstein-like
nz.fol_id.du-9092-0414.a,nz.fol_id.du-9092-0414.a.a.rowmata-2022_12-18_16_30_04,303,holstein-like
nz.fol_id.du-9092-0414.a,nz.fol_id.du-9092-0414.a.a.rowmata-2022_12-18_16_30_04,304,holstein-like
nz.fol_id.du-9092-0414.a,nz.fol_id.du-9092-0414.a.a.rowmata-2022_12-18_16_30_04,305,holstein-like
nz.fol_id.du-9092-0414.a,nz.fol_id.du-9092-0414.a.a.rowmata-2022_12-18_16_30_04,306,holstein-like
nz.fol_id.du-9092-0414.a,nz.fol_id.du-9092-0414.a.a.rowmata-2022_12-18_16_30_04,307,holstein-like
nz.fol_id.du-9092-0414.a,nz.fol_id.du-9092-0414.a.a.rowmata-2022_12-18_16_30_04,308,holstein-like
nz.fol_id.du-9092-0414.a,nz.fol_id.du-9092-0414.a.a.rowmata-2022_12-18_16_30_04,312,holstein-like
nz.fol_id.du-9092-0414.a,nz.fol_id.du-9092-0414.a.a.rowmata-2022_12-18_16_30_04,313,holstein-like
nz.fol_id.du-9092-0414.a,nz.fol_id.du-9092-0414.a.a.rowmata-2022_12-18_16_30_04,315,holstein-like
nz.fol_id.du-9092-0414.a,nz.fol_id.du-9092-0414.a.a.rowmata-2022_12-18_16_30_04,316,black
nz.fol_id.du-9092-0414.a,nz.fol_id.du-9092-0414.a.a.rowmata-2022_12-18_16_30_04,318,black
nz.fol_id.du-9092-0414.a,nz.fol_id.du-9092-0414.a.a.rowmata-2022_12-18_16_30_04,320,holstein-like
nz.fol_id.du-9092-0414.a,nz.fol_id.du-9092-0414.a.a.rowmata-2022_12-18_16_30_04,321,holstein-like
nz.fol_id.du-9092-0414.a,nz.fol_id.du-9092-0414.a.a.rowmata-2022_12-18_16_30_04,322,holstein-like
nz.fol_id.du-9092-0414.a,nz.fol_id.du-9092-0414.a.a.rowmata-2022_12-18_16_30_04,323,holstein-like
nz.fol_id.du-9092-0414.a,nz.fol_id.du-9092-0414.a.a.rowmata-2022_12-18_16_30_04,324,holstein-like
nz.fol_id.du-9092-0414.a,nz.fol_id.du-9092-0414.a.a.rowmata-2022_12-18_16_30_04,326,holstein-like
nz.fol_id.du-9092-0414.a,nz.fol_id.du-9092-0414.a.a.rowmata-2022_12-18_16_30_04,327,black
nz.fol_id.du-9092-0414.a,nz.fol_id.du-9092-0414.a.a.rowmata-2022_12-18_16_30_04,328,holstein-like
nz.fol_id.du-9092-0414.a,nz.fol_id.du-9092-0414.a.a.rowmata-2022_12-18_16_30_04,329,holstein-like
nz.fol_id.ho-4893-0122.a,nz.fol_id.ho-4893-0122.a.a.waingaru-2022_12-04_07_30_40,850,holstein-like
nz.fol_id.ho-4893-0122.a,nz.fol_id.ho-4893-0122.a.a.waingaru-2022_12-04_07_30_40,852,holstein-like
nz.fol_id.ho-4893-0122.a,nz.fol_id.ho-4893-0122.a.a.waingaru-2022_12-04_07_30_40,853,holstein-like
nz.fol_id.ho-4893-0122.a,nz.fol_id.ho-4893-0122.a.a.waingaru-2022_12-04_07_30_40,854,holstein-like
nz.fol_id.ho-4893-0122.a,nz.fol_id.ho-4893-0122.a.a.waingaru-2022_12-04_07_30_40,855,holstein-like
nz.fol_id.ho-4893-0122.a,nz.fol_id.ho-4893-0122.a.a.waingaru-2022_12-04_07_30_40,856,holstein-like
nz.fol_id.ho-4893-0122.a,nz.fol_id.ho-4893-0122.a.a.waingaru-2022_12-04_07_30_40,857,black
nz.fol_id.ho-4893-0122.a,nz.fol_id.ho-4893-0122.a.a.waingaru-2022_12-04_07_30_40,858,holstein-like
nz.fol_id.ho-4893-0122.a,nz.fol_id.ho-4893-0122.a.a.waingaru-2022_12-04_07_30_40,859,holstein-like
nz.fol_id.ho-4893-0122.a,nz.fol_id.ho-4893-0122.a.a.waingaru-2022_12-04_07_30_40,860,holstein-like
nz.fol_id.ho-4893-0122.a,nz.fol_id.ho-4893-0122.a.a.waingaru-2022_12-04_07_30_40,865,holstein-like
nz.fol_id.ho-4893-0122.a,nz.fol_id.ho-4893-0122.a.a.waingaru-2022_12-04_07_30_40,872,holstein-like
nz.fol_id.ho-4893-0122.a,nz.fol_id.ho-4893-0122.a.a.waingaru-2022_12-04_07_30_40,876,holstein-like
nz.fol_id.ho-4893-0122.a,nz.fol_id.ho-4893-0122.a.a.waingaru-2022_12-04_07_30_40,878,holstein-like
nz.fol_id.ho-4893-0122.a,nz.fol_id.ho-4893-0122.a.a.waingaru-2022_12-04_07_30_40,881,holstein-like
nz.fol_id.ho-4893-0122.a,nz.fol_id.ho-4893-0122.a.a.waingaru-2022_12-04_07_30_40,883,holstein-like
nz.fol_id.ho-4893-0122.a,nz.fol_id.ho-4893-0122.a.a.waingaru-2022_12-04_07_30_40,885,holstein-like
nz.fol_id.ho-4893-0122.a,nz.fol_id.ho-4893-0122.a.a.waingaru-2022_12-04_07_30_40,886,holstein-like
nz.fol_id.ho-4893-0122.a,nz.fol_id.ho-4893-0122.a.a.waingaru-2022_12-04_07_30_40,897,holstein-like
nz.fol_id.ho-4893-0122.a,nz.fol_id.ho-4893-0122.a.a.waingaru-2022_12-04_07_30_40,901,holstein-like
nz.fol_id.ho-4893-0122.a,nz.fol_id.ho-4893-0122.a.a.waingaru-2022_12-04_07_30_40,902,holstein-like
nz.fol_id.ho-4893-0122.a,nz.fol_id.ho-4893-0122.a.a.waingaru-2022_12-04_07_30_40,903,holstein-like
nz.fol_id.ho-4893-0122.a,nz.fol_id.ho-4893-0122.a.a.waingaru-2022_12-04_07_30_40,908,holstein-like
nz.fol_id.ho-4893-0122.a,nz.fol_id.ho-4893-0122.a.a.waingaru-2022_12-04_07_30_40,909,holstein-like
nz.fol_id.ho-4893-0122.a,nz.fol_id.ho-4893-0122.a.a.waingaru-2022_12-04_07_30_40,910,holstein-like
nz.fol_id.ho-4893-0122.a,nz.fol_id.ho-4893-0122.a.a.waingaru-2022_12-04_07_30_40,911,holstein-like
nz.fol_id.ho-4893-0122.a,nz.fol_id.ho-4893-0122.a.a.waingaru-2022_12-04_07_30_40,915,holstein-like
nz.fol_id.ho-4893-0122.a,nz.fol_id.ho-4893-0122.a.a.waingaru-2022_12-04_07_30_40,917,holstein-like
nz.fol_id.ho-4893-0122.a,nz.fol_id.ho-4893-0122.a.a.waingaru-2022_12-04_07_30_40,920,holstein-like
nz.fol_id.ho-4893-0122.a,nz.fol_id.ho-4893-0122.a.a.waingaru-2022_12-04_07_30_40,929,holstein-like
nz.fol_id.ho-4893-0122.a,nz.fol_id.ho-4893-0122.a.a.waingaru-2022_12-04_07_30_40,934,holstein-like
nz.fol_id.ho-4893-0122.a,nz.fol_id.ho-4893-0122.a.a.waingaru-2022_12-04_07_30_40,936,holstein-like
nz.fol_id.ho-4893-0122.a,nz.fol_id.ho-4893-0122.a.a.waingaru-2022_12-04_07_30_40,939,holstein-like
nz.fol_id.ho-4893-0122.a,nz.fol_id.ho-4893-0122.a.a.waingaru-2022_12-04_07_30_40,940,holstein-like
nz.fol_id.ho-4893-2012.a,nz.fol_id.ho-4893-2012.a.a.pamu_ruapehu-2022_11-16_15_00_07,497,holstein-like
nz.fol_id.ho-4893-2012.a,nz.fol_id.ho-4893-2012.a.a.pamu_ruapehu-2022_11-16_15_00_07,498,black
nz.fol_id.ho-4893-2012.a,nz.fol_id.ho-4893-2012.a.a.pamu_ruapehu-2022_11-16_15_00_07,499,black
nz.fol_id.ho-4893-2012.a,nz.fol_id.ho-4893-2012.a.a.pamu_ruapehu-2022_11-16_15_00_07,500,black
nz.fol_id.ho-4893-2012.a,nz.fol_id.ho-4893-2012.a.a.pamu_ruapehu-2022_11-16_15_00_07,507,holstein-like
nz.fol_id.ho-4893-2012.a,nz.fol_id.ho-4893-2012.a.a.pamu_ruapehu-2022_11-16_15_00_07,516,black
nz.fol_id.ho-4893-2012.a,nz.fol_id.ho-4893-2012.a.a.pamu_ruapehu-2022_11-16_15_00_07,517,black
nz.fol_id.ho-4893-2012.a,nz.fol_id.ho-4893-2012.a.a.pamu_ruapehu-2022_11-16_15_00_07,519,holstein-like
nz.fol_id.ho-4893-2012.a,nz.fol_id.ho-4893-2012.a.a.pamu_ruapehu-2022_11-16_15_00_07,521,holstein-like
nz.fol_id.ho-4893-2012.a,nz.fol_id.ho-4893-2012.a.a.pamu_ruapehu-2022_11-16_15_00_07,522,black
nz.fol_id.ho-4893-2012.a,nz.fol_id.ho-4893-2012.a.a.pamu_ruapehu-2022_11-16_15_00_07,523,holstein-like
nz.fol_id.ho-4893-2012.a,nz.fol_id.ho-4893-2012.a.a.pamu_ruapehu-2022_11-16_15_00_07,524,black
nz.fol_id.ho-4893-2012.a,nz.fol_id.ho-4893-2012.a.a.pamu_ruapehu-2022_11-16_15_00_07,525,holstein-like
nz.fol_id.ho-4893-2012.a,nz.fol_id.ho-4893-2012.a.a.pamu_ruapehu-2022_11-16_15_00_07,526,black
nz.fol_id.ho-4893-2012.a,nz.fol_id.ho-4893-2012.a.a.pamu_ruapehu-2022_11-16_15_00_07,527,holstein-like
nz.fol_id.ho-4893-2012.a,nz.fol_id.ho-4893-2012.a.a.pamu_ruapehu-2022_11-16_15_00_07,528,holstein-like
nz.fol_id.ho-4893-2012.a,nz.fol_id.ho-4893-2012.a.a.pamu_ruapehu-2022_11-16_15_00_07,529,holstein-like
nz.fol_id.ho-4893-2012.a,nz.fol_id.ho-4893-2012.a.a.pamu_ruapehu-2022_11-16_15_00_07,530,black
nz.fol_id.ho-4893-2012.a,nz.fol_id.ho-4893-2012.a.a.pamu_ruapehu-2022_11-16_15_00_07,531,black
nz.fol_id.ho-4893-2012.a,nz.fol_id.ho-4893-2012.a.a.pamu_ruapehu-2022_11-16_15_00_07,532,black
nz.fol_id.ho-4893-2012.a,nz.fol_id.ho-4893-2012.a.a.pamu_ruapehu-2022_11-16_15_00_07,533,holstein-like
nz.fol_id.ho-4893-2012.a,nz.fol_id.ho-4893-2012.a.a.pamu_ruapehu-2022_11-16_15_00_07,534,holstein-like
nz.fol_id.ho-4893-2012.a,nz.fol_id.ho-4893-2012.a.a.pamu_ruapehu-2022_11-16_15_00_07,535,black
nz.fol_id.ho-4893-2012.a,nz.fol_id.ho-4893-2012.a.a.pamu_ruapehu-2022_11-16_15_00_07,537,holstein-like
nz.fol_id.ho-4893-2012.a,nz.fol_id.ho-4893-2012.a.a.pamu_ruapehu-2022_11-16_15_00_07,538,holstein-like
nz.fol_id.ho-4893-2012.a,nz.fol_id.ho-4893-2012.a.a.pamu_ruapehu-2022_11-16_15_00_07,545,black
nz.fol_id.ho-4893-2012.a,nz.fol_id.ho-4893-2012.a.a.pamu_ruapehu-2022_11-16_15_00_07,546,holstein-like
nz.fol_id.ho-4893-2012.a,nz.fol_id.ho-4893-2012.a.a.pamu_ruapehu-2022_11-16_15_00_07,547,holstein-like
nz.fol_id.ho-4893-2012.a,nz.fol_id.ho-4893-2012.a.a.pamu_ruapehu-2022_11-16_15_00_07,548,holstein-like
nz.fol_id.ho-4893-2012.a,nz.fol_id.ho-4893-2012.a.a.pamu_ruapehu-2022_11-16_15_00_07,550,holstein-like
nz.fol_id.ho-4893-2012.a,nz.fol_id.ho-4893-2012.a.a.pamu_ruapehu-2022_11-16_15_00_07,551,holstein-like
nz.fol_id.ho-4893-2012.a,nz.fol_id.ho-4893-2012.a.a.pamu_ruapehu-2022_11-16_15_00_07,555,black
nz.fol_id.ho-4893-2012.a,nz.fol_id.ho-4893-2012.a.a.pamu_ruapehu-2022_11-16_15_00_07,556,holstein-like
nz.fol_id.ho-4893-2012.a,nz.fol_id.ho-4893-2012.a.a.pamu_ruapehu-2022_11-16_15_00_07,557,black
nz.fol_id.ho-4893-2012.a,nz.fol_id.ho-4893-2012.a.a.pamu_ruapehu-2022_11-16_15_00_07,558,holstein-like
nz.fol_id.ho-4893-2012.a,nz.fol_id.ho-4893-2012.a.a.pamu_ruapehu-2022_11-16_15_00_07,559,black
nz.fol_id.ho-4893-2012.a,nz.fol_id.ho-4893-2012.a.a.pamu_ruapehu-2022_11-16_15_00_07,560,holstein-like
nz.fol_id.ho-4893-2012.a,nz.fol_id.ho-4893-2012.a.a.pamu_ruapehu-2022_11-16_15_00_07,561,jersey-like
nz.fol_id.ho-4893-2012.a,nz.fol_id.ho-4893-2012.a.a.pamu_ruapehu-2022_11-16_15_00_07,562,holstein-like
nz.fol_id.ho-4893-2012.a,nz.fol_id.ho-4893-2012.a.a.pamu_ruapehu-2022_11-16_15_00_07,563,holstein-like
nz.fol_id.ho-4893-2012.a,nz.fol_id.ho-4893-2012.a.a.pamu_ruapehu-2022_11-16_15_00_07,566,holstein-like
nz.fol_id.ho-4893-2012.a,nz.fol_id.ho-4893-2012.a.a.pamu_ruapehu-2022_11-16_15_00_07,567,holstein-like
nz.fol_id.ho-4893-2012.a,nz.fol_id.ho-4893-2012.a.a.pamu_ruapehu-2022_11-16_15_00_07,571,black
nz.fol_id.ho-4893-2012.a,nz.fol_id.ho-4893-2012.a.a.pamu_ruapehu-2022_11-16_15_00_07,573,holstein-like
nz.fol_id.ho-4893-2012.a,nz.fol_id.ho-4893-2012.a.a.pamu_ruapehu-2022_11-16_15_00_07,575,jersey-like
nz.fol_id.ho-4893-2012.a,nz.fol_id.ho-4893-2012.a.a.pamu_ruapehu-2022_11-16_15_00_07,577,holstein-like
nz.fol_id.ho-4893-2012.a,nz.fol_id.ho-4893-2012.a.a.pamu_ruapehu-2022_11-16_15_00_07,578,holstein-like
nz.fol_id.ho-4893-2012.a,nz.fol_id.ho-4893-2012.a.a.pamu_ruapehu-2022_11-16_15_00_07,579,black
nz.fol_id.ho-4893-2012.a,nz.fol_id.ho-4893-2012.a.a.pamu_ruapehu-2022_11-16_15_00_07,580,holstein-like
nz.fol_id.ho-4893-2012.a,nz.fol_id.ho-4893-2012.a.a.pamu_ruapehu-2022_11-16_15_00_07,581,holstein-like
nz.fol_id.ho-4893-2012.a,nz.fol_id.ho-4893-2012.a.a.pamu_ruapehu-2022_11-16_15_00_07,583,black
nz.fol_id.ho-4893-2012.a,nz.fol_id.ho-4893-2012.a.a.pamu_ruapehu-2022_11-16_15_00_07,582,black
nz.fol_id.ho-4893-2012.a,nz.fol_id.ho-4893-2012.a.a.pamu_ruapehu-2022_11-16_15_00_07,585,holstein-like
nz.fol_id.ho-4893-2012.a,nz.fol_id.ho-4893-2012.a.a.pamu_ruapehu-2022_11-16_15_00_07,594,holstein-like
nz.fol_id.ho-4893-2012.a,nz.fol_id.ho-4893-2012.a.a.pamu_ruapehu-2022_11-16_15_00_07,606,holstein-like
nz.fol_id.ho-4893-2012.a,nz.fol_id.ho-4893-2012.a.a.pamu_ruapehu-2022_11-16_15_00_07,607,holstein-like
nz.fol_id.ho-4893-2012.a,nz.fol_id.ho-4893-2012.a.a.pamu_ruapehu-2022_11-16_15_00_07,610,holstein-like
nz.fol_id.ho-4893-2012.a,nz.fol_id.ho-4893-2012.a.a.pamu_ruapehu-2022_11-16_15_00_07,612,black
nz.fol_id.ho-4893-2012.a,nz.fol_id.ho-4893-2012.a.a.pamu_ruapehu-2022_11-16_15_00_07,615,black
nz.fol_id.ho-4893-2012.a,nz.fol_id.ho-4893-2012.a.a.pamu_ruapehu-2022_11-16_15_00_07,614,holstein-like
nz.fol_id.ho-4893-2012.a,nz.fol_id.ho-4893-2012.a.a.pamu_ruapehu-2022_11-16_15_00_07,617,holstein-like
nz.fol_id.ho-4893-2012.a,nz.fol_id.ho-4893-2012.a.a.pamu_ruapehu-2022_11-16_15_00_07,618,black
nz.fol_id.ho-4893-2012.a,nz.fol_id.ho-4893-2012.a.a.pamu_ruapehu-2022_11-16_15_00_07,619,holstein-like
nz.fol_id.ho-4893-2012.a,nz.fol_id.ho-4893-2012.a.a.pamu_ruapehu-2022_11-16_15_00_07,620,holstein-like
nz.fol_id.ho-4893-2012.a,nz.fol_id.ho-4893-2012.a.a.pamu_ruapehu-2022_11-16_15_00_07,627,holstein-like
nz.fol_id.ho-4893-2012.a,nz.fol_id.ho-4893-2012.a.a.pamu_ruapehu-2022_11-16_15_00_07,628,holstein-like
nz.fol_id.ho-4893-2012.a,nz.fol_id.ho-4893-2012.a.a.pamu_ruapehu-2022_11-16_15_00_07,629,black
nz.fol_id.ho-4893-2012.a,nz.fol_id.ho-4893-2012.a.a.pamu_ruapehu-2022_11-16_15_00_07,630,black
nz.fol_id.ho-4893-2012.a,nz.fol_id.ho-4893-2012.a.a.pamu_ruapehu-2022_11-16_15_00_07,631,holstein-like
nz.fol_id.ho-4893-2012.a,nz.fol_id.ho-4893-2012.a.a.pamu_ruapehu-2022_11-16_15_00_07,632,holstein-like
nz.fol_id.ho-4893-2012.a,nz.fol_id.ho-4893-2012.a.a.pamu_ruapehu-2022_11-16_15_00_07,633,holstein-like
nz.fol_id.ho-4893-2012.a,nz.fol_id.ho-4893-2012.a.a.pamu_ruapehu-2022_11-16_15_00_07,639,black
nz.fol_id.ho-4893-2012.a,nz.fol_id.ho-4893-2012.a.a.pamu_ruapehu-2022_11-16_15_00_07,643,black
nz.fol_id.ho-4893-2012.a,nz.fol_id.ho-4893-2012.a.a.pamu_ruapehu-2022_11-16_15_00_07,644,black
nz.fol_id.ho-4893-2012.a,nz.fol_id.ho-4893-2012.a.a.pamu_ruapehu-2022_11-16_15_00_07,645,holstein-like
nz.fol_id.ho-4893-2012.a,nz.fol_id.ho-4893-2012.a.a.pamu_ruapehu-2022_11-16_15_00_07,646,holstein-like
nz.fol_id.ho-4893-2012.a,nz.fol_id.ho-4893-2012.a.a.pamu_ruapehu-2022_11-16_15_00_07,647,black
nz.fol_id.ho-4893-2012.a,nz.fol_id.ho-4893-2012.a.a.pamu_ruapehu-2022_11-16_15_00_07,648,black
nz.fol_id.ho-4893-2012.a,nz.fol_id.ho-4893-2012.a.a.pamu_ruapehu-2022_11-16_15_00_07,649,holstein-like
nz.fol_id.ho-4893-2012.a,nz.fol_id.ho-4893-2012.a.a.pamu_ruapehu-2022_11-16_15_00_07,655,black
nz.fol_id.ho-4893-2012.a,nz.fol_id.ho-4893-2012.a.a.pamu_ruapehu-2022_11-16_15_00_07,658,black
nz.fol_id.ho-4893-2012.a,nz.fol_id.ho-4893-2012.a.a.pamu_ruapehu-2022_11-16_15_00_07,660,black
